관리 ID,수종관리번호,수종명(한글명),수고,흉고직경,근원경,수관폭,수목 수령,"보호틀
설치유무","보호덮개
설치유무","지주대
설치유무","보호대
설치유무",법정동 코드,도로명코드,도로구간일련번호,"조성위치
(좌/우/중앙분리대)",식재 위치,식재 간격,식재상태,조성 일자,보호틀 형태,삭제 구분,삭제 사유,경도,위도
PT10750,산벗나무-10749,산벗나무,9.8,24,26.4,6.4,560,Y,Y,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.697067730301,37.8450677009452
PT10751,산벗나무-10750,산벗나무,5.7,17,18.7,4.8,560,Y,Y,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.69718109935,37.845066072685
PT10752,산벗나무-10751,산벗나무,6.3,17,18.7,3.7,560,Y,Y,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.697285234603,37.8450631384608
PT10753,산벗나무-10752,산벗나무,7.4,19,20.9,6.8,560,Y,Y,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.69738636031,37.8450606958976
PT10754,산벗나무-10753,산벗나무,5.5,14,15.4,5.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.697477525105,37.8450579166367
PT10755,산벗나무-10754,산벗나무,4.8,9,9.9,2.5,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.69760450808,37.8450608915763
PT10756,산벗나무-10755,산벗나무,5.1,13,14.3,2.3,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.697716097405,37.845064451038
PT10757,산벗나무-10756,산벗나무,3.9,18,19.8,2.6,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.697828500703,37.8450744516081
PT10758,산벗나무-10757,산벗나무,5.2,11,12.1,1.7,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.697943004258,37.8450826738565
PT10759,산벗나무-10758,산벗나무,6.1,12,13.2,3.0,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.698056355768,37.8450927609438
PT10760,산벗나무-10759,산벗나무,4.6,10,11.0,2.8,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.698171307616,37.8450990164537
PT10761,산벗나무-10760,산벗나무,7.3,26,28.6,6.8,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.698743046171,37.8451023819687
PT10762,산벗나무-10761,산벗나무,4.5,8,8.8,2.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.698856873569,37.8450962042005
PT10763,산벗나무-10762,산벗나무,7.8,31,34.1,8.0,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.698971179822,37.8450901625127
PT10764,산벗나무-10763,산벗나무,4.4,22,24.2,4.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.699082936162,37.845082242183
PT10765,산벗나무-10764,산벗나무,5.0,12,13.2,3.2,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.699199825997,37.8450694901412
PT10766,산벗나무-10765,산벗나무,5.2,12,13.2,2.0,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.699312955574,37.8450620972421
PT10767,산벗나무-10766,산벗나무,5.2,14,15.4,2.6,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.699424908172,37.8450544899125
PT10768,산벗나무-10767,산벗나무,4.7,17,18.7,3.0,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.699537964607,37.8450469653295
PT10769,산벗나무-10768,산벗나무,4.5,13,14.3,2.4,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.699651255971,37.8450460666888
PT10770,산벗나무-10769,산벗나무,5.7,15,16.5,2.2,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.699766990251,37.8450499398498
PT10771,산벗나무-10770,산벗나무,5.1,11,12.1,2.6,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.699878386041,37.845058405237
PT10772,산벗나무-10771,산벗나무,5.3,12,13.2,2.9,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.700324287268,37.8451215190881
PT10773,산벗나무-10772,산벗나무,5.0,11,12.1,2.4,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.700436210108,37.8451377776006
PT10774,산벗나무-10773,산벗나무,5.5,14,15.4,4.3,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.700549422598,37.8451547134
PT10775,산벗나무-10774,산벗나무,5.4,13,14.3,2.0,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.700659825993,37.8451731022859
PT10776,산벗나무-10775,산벗나무,5.0,11,12.1,2.2,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.700770509786,37.8451926028097
PT10777,산벗나무-10776,산벗나무,5.5,14,15.4,3.1,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.700877396145,37.8452216996708
PT10778,산벗나무-10777,산벗나무,6.0,16,17.6,3.5,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.700988304634,37.8452477233054
PT10779,산벗나무-10778,산벗나무,4.6,8,8.8,2.1,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.701101368351,37.8452566434564
PT10780,산벗나무-10779,산벗나무,3.8,11,12.1,2.3,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.701216803628,37.8452661966745
PT10781,산벗나무-10780,산벗나무,4.8,13,14.3,2.0,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.70187812431,37.8452439489208
PT10782,산벗나무-10781,산벗나무,4.6,10,11.0,2.7,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.70214247107,37.8451900800927
PT10783,산벗나무-10782,산벗나무,5.6,16,17.6,1.9,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.702258135447,37.8451703113038
PT10784,산벗나무-10783,산벗나무,5.1,9,9.9,2.5,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.702367832292,37.8451483444407
PT10785,산벗나무-10784,산벗나무,5.0,10,11.0,2.2,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.702478388451,37.8451251709433
PT10786,산벗나무-10785,산벗나무,6.0,16,17.6,2.2,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.70258693284,37.8451011950296
PT10787,산벗나무-10786,산벗나무,4.5,19,20.9,3.5,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.702715159666,37.8450722504517
PT10788,산벗나무-10787,산벗나무,5.3,13,14.3,2.2,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.70289543005,37.8450345905214
PT10789,산벗나무-10788,산벗나무,6.4,20,22.0,3.5,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.703014880353,37.8450050045823
PT10790,산벗나무-10789,산벗나무,4.9,8,8.8,2.2,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.703122952624,37.8449855580832
PT10791,산벗나무-10790,산벗나무,5.2,10,11.0,2.3,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.703234904417,37.8449587933436
PT10792,산벗나무-10791,산벗나무,5.6,17,18.7,2.6,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.703342784834,37.8449353370348
PT10793,산벗나무-10792,산벗나무,4.5,8,8.8,3.2,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.703453159654,37.8449096825235
PT10794,산벗나무-10793,산벗나무,5.7,14,15.4,3.0,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.703792527104,37.8448367518987
PT10795,산벗나무-10794,산벗나무,5.2,8,8.8,1.6,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.703904120712,37.8448125766132
PT10796,산벗나무-10795,산벗나무,5.0,7,7.7,2.1,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.70402228948,37.8447855272627
PT10797,산벗나무-10796,산벗나무,5.2,6,6.6,2.6,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.704131571022,37.8447625590192
PT10798,산벗나무-10797,산벗나무,4.7,15,16.5,3.0,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.704242746113,37.8447379614227
PT10799,산벗나무-10798,산벗나무,5.2,7,7.7,2.1,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.704367484751,37.844707425772
PT10800,산벗나무-10799,산벗나무,5.1,13,14.3,1.7,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.704483668669,37.8446869544771
PT10801,산벗나무-10800,산벗나무,6.8,17,18.7,4.1,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.704595686474,37.8446613870745
PT10802,산벗나무-10801,산벗나무,4.9,10,11.0,2.9,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.704701872965,37.8446360415099
PT10803,산벗나무-10802,산벗나무,3.9,22,24.2,1.8,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.704811218963,37.8446143433741
PT10804,산벗나무-10803,산벗나무,4.8,9,9.9,2.7,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.704945812272,37.8445845344557
PT10805,산벗나무-10804,산벗나무,5.1,12,13.2,3.9,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.705055556095,37.8445583811146
PT10806,산벗나무-10805,산벗나무,6.2,10,11.0,2.2,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.705160397336,37.8445345471772
PT10807,산벗나무-10806,산벗나무,5.3,12,13.2,2.3,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.705392628722,37.8444857644318
PT10808,산벗나무-10807,산벗나무,4.4,10,11.0,2.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.70554376413,37.844453326593
PT10809,산벗나무-10808,산벗나무,5.6,11,12.1,2.6,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.705652575196,37.8444262288467
PT10810,산벗나무-10809,산벗나무,4.7,12,13.2,2.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.705771291197,37.8444010515152
PT10811,산벗나무-10810,산벗나무,5.5,16,17.6,2.8,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.705883386312,37.8443790789891
PT10812,산벗나무-10811,산벗나무,6.0,18,19.8,3.7,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706003286007,37.8443520967294
PT10813,산벗나무-10812,산벗나무,4.9,8,8.8,2.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706110405398,37.8443261822384
PT10814,산벗나무-10813,산벗나무,4.8,10,11.0,2.0,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706219326789,37.8443041518552
PT10815,산벗나무-10814,산벗나무,5.2,14,15.4,2.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706330845811,37.8442798878743
PT10816,산벗나무-10815,산벗나무,5.1,12,13.2,2.3,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706440041781,37.8442552889666
PT10817,산벗나무-10816,산벗나무,5.5,17,18.7,3.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706547586752,37.8442300655399
PT10818,산벗나무-10817,산벗나무,5.4,11,12.1,1.7,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706661735206,37.8442072856021
PT10819,산벗나무-10818,산벗나무,5.2,12,13.2,3.2,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706768550577,37.8441837739449
PT10820,산벗나무-10819,산벗나무,4.8,16,17.6,3.0,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706879082451,37.844159427356
PT10821,산벗나무-10820,산벗나무,5.8,15,16.5,3.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.706992379037,37.8441348937388
PT10822,산벗나무-10821,산벗나무,5.6,18,19.8,3.7,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.707111714238,37.8441071172862
PT10823,산벗나무-10822,산벗나무,5.6,16,17.6,3.6,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.707220081887,37.8440831968988
PT10824,산벗나무-10823,산벗나무,6.0,12,13.2,3.5,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.707342062367,37.8440568603622
PT10825,산벗나무-10824,산벗나무,5.6,12,13.2,3.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.707447750149,37.8440326560634
PT10826,산벗나무-10825,산벗나무,5.3,10,11.0,3.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.707563023023,37.8440102058556
PT10827,산벗나무-10826,산벗나무,8.1,18,19.8,5.8,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.707675387773,37.8439867025225
PT10828,산벗나무-10827,산벗나무,5.4,16,17.6,2.8,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.707781825861,37.8439735692247
PT10829,산벗나무-10828,산벗나무,5.1,17,18.7,2.5,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.70789596319,37.8439673470233
PT10830,산벗나무-10829,산벗나무,3.8,11,12.1,3.0,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.708007319442,37.8439636082328
PT10831,산벗나무-10830,산벗나무,3.9,11,12.1,2.5,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.708117206532,37.8439701405864
PT10832,산벗나무-10831,산벗나무,7.9,26,28.6,8.0,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.708234735159,37.8439763691034
PT10833,산벗나무-10832,산벗나무,5.6,11,12.1,4.5,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.708344315934,37.8439903592462
PT10834,산벗나무-10833,산벗나무,6.0,11,12.1,2.6,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.708455843166,37.8440041547634
PT10835,산벗나무-10834,산벗나무,7.6,33,36.3,6.8,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.708573948488,37.8440165667271
PT10836,산벗나무-10835,산벗나무,4.4,12,13.2,3.0,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.708783220703,37.8440428567259
PT10837,산벗나무-10836,산벗나무,5.2,13,14.3,2.7,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.708905087482,37.8440550039133
PT10838,산벗나무-10837,산벗나무,6.8,13,14.3,3.1,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.709024169303,37.8440690333515
PT10839,산벗나무-10838,산벗나무,4.5,13,14.3,2.1,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.70915112544,37.844086291607
PT10840,산벗나무-10839,산벗나무,6.8,19,20.9,5.2,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.709264726842,37.8440987433236
PT10841,산벗나무-10840,산벗나무,5.0,20,22.0,2.0,560,Y,N,Y,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.709434216039,37.8441211325689
PT10842,산벗나무-10841,산벗나무,5.7,12,13.2,3.8,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.709551296138,37.8441330108968
PT10843,산벗나무-10842,산벗나무,5.6,16,17.6,3.4,560,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.709661117222,37.8441453995562
PT10844,느티나무-10843,느티나무,11.1,35,38.5,7.8,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.709806491629,37.8441605278601
PT10845,느티나무-10844,느티나무,9.7,25,27.5,5.8,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.709928117366,37.8441761264443
PT10846,느티나무-10845,느티나무,9.7,33,36.3,6.3,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.710010953578,37.8441880392144
PT10847,느티나무-10846,느티나무,12.0,42,46.2,8.4,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.71009877605,37.8441979619459
PT10848,느티나무-10847,느티나무,12.0,28,30.8,6.7,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.710181965171,37.8442080542162
PT10849,느티나무-10848,느티나무,11.3,33,36.3,5.1,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.710244023692,37.8442160128917
PT10850,느티나무-10849,느티나무,10.4,31,34.1,6.6,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.71032077448,37.8442254387709
PT10851,느티나무-10850,느티나무,10.4,24,26.4,7.0,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.710401746454,37.8442360260607
PT10852,느티나무-10851,느티나무,9.7,30,33.0,8.4,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.71048273784,37.8442466366942
PT10853,느티나무-10852,느티나무,8.2,23,25.3,4.7,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.71055509623,37.8442538196939
PT10854,느티나무-10853,느티나무,9.9,35,38.5,8.0,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.710621848359,37.8442635769097
PT10855,느티나무-10854,느티나무,8.2,22,24.2,6.8,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.710745254089,37.8442786919675
PT10856,느티나무-10855,느티나무,10.8,34,37.4,5.2,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.710831042329,37.8442878345524
PT10857,느티나무-10856,느티나무,9.1,25,27.5,4.9,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.710900481874,37.8442921654048
PT10858,느티나무-10857,느티나무,8.9,44,48.4,5.8,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.71097726463,37.8442987922236
PT10859,느티나무-10858,느티나무,8.6,32,35.2,6.3,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.711064671567,37.8443035991296
PT10860,느티나무-10859,느티나무,10.2,39,42.9,7.8,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.71115526308,37.8443087526739
PT10861,느티나무-10860,느티나무,9.5,25,27.5,6.0,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.711229538071,37.8443112206626
PT10862,느티나무-10861,느티나무,9.6,35,38.5,7.7,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.711312055243,37.8443131690806
PT10863,느티나무-10862,느티나무,10.0,25,27.5,4.4,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.711391398011,37.8443139496301
PT22783,벗나무-22783,벗나무,4.2,16,17.6,1.4,0,N,N,Y,N,0,4454567,644,L,길어깨,8,0.0,0,,N,,127.788772098838,37.7650681714982
PT10864,느티나무-10863,느티나무,8.3,25,27.5,7.4,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.711564335182,37.844319083006
PT10865,느티나무-10864,느티나무,8.8,33,36.3,5.9,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.711731119068,37.8443246733406
PT10866,느티나무-10865,느티나무,7.6,26,28.6,4.7,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.711801143375,37.8443259895232
PT10867,느티나무-10866,느티나무,8.5,28,30.8,7.0,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.711910685954,37.8443293950066
PT10868,느티나무-10867,느티나무,9.0,33,36.3,6.3,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.712095868069,37.8443342802393
PT21685,벗나무-21685,벗나무,7.9,59,64.9,7.9,0,N,N,N,N,0,4454455,289,R,길어깨,7,0.0,0,,N,,127.711513317102,37.9299506076768
PT10869,느티나무-10868,느티나무,12.7,43,47.3,7.4,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.712156231419,37.8443371882024
PT10870,느티나무-10869,느티나무,9.4,38,41.8,6.0,13,Y,N,N,N,0,3218030,1512,L,보도,10,0.0,0,정사각형,N,,127.712222964919,37.8443403451345
PT10871,느티나무-10870,느티나무,6.7,37,40.7,3.8,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,정사각형,N,,127.713127664172,37.8443952957161
PT10872,느티나무-10871,느티나무,7.6,40,44.0,6.5,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,정사각형,N,,127.713195150971,37.8444018838326
PT10873,느티나무-10872,느티나무,8.5,22,24.2,5.0,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,정사각형,N,,127.71350151153,37.8444256074716
PT10874,느티나무-10873,느티나무,9.4,42,46.2,5.1,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,정사각형,N,,127.713577470012,37.844430050209
PT10875,느티나무-10874,느티나무,9.1,30,33.0,4.8,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,말굽형,N,,127.713793476101,37.8444473086671
PT10876,느티나무-10875,느티나무,8.7,22,24.2,5.5,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,말굽형,N,,127.713922478763,37.8445598042398
PT10877,느티나무-10876,느티나무,7.5,21,23.1,4.0,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,말굽형,N,,127.713981678182,37.8446282937658
PT10878,느티나무-10877,느티나무,4.8,18,19.8,3.8,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,말굽형,N,,127.714040930771,37.8446954789656
PT10879,느티나무-10878,느티나무,3.8,17,18.7,2.7,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,말굽형,N,,127.714090942073,37.8447533126954
PT10880,느티나무-10879,느티나무,6.2,31,34.1,4.1,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,말굽형,N,,127.714137996104,37.8448143144854
PT10881,느티나무-10880,느티나무,9.6,37,40.7,6.4,13,Y,N,N,N,0,3218030,1357,L,보도,8,0.0,0,말굽형,N,,127.714177811932,37.84490817414
PT10882,산벗나무-10881,산벗나무,4.2,17,18.7,7.1,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713600932112,37.846653910706
PT10883,산벗나무-10882,산벗나무,7.1,12,13.2,3.5,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713637638323,37.846819820724
PT10884,산벗나무-10883,산벗나무,6.3,18,19.8,6.3,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713654287609,37.8468852176559
PT10885,산벗나무-10884,산벗나무,4.2,13,14.3,6.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.71367852088,37.8469475958499
PT10886,산벗나무-10885,산벗나무,6.3,13,14.3,4.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713684744808,37.8470274714395
PT10887,산벗나무-10886,산벗나무,6.3,18,19.8,6.3,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713689229566,37.8471037530476
PT10888,산벗나무-10887,산벗나무,4.2,12,13.2,6.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713707965498,37.8471733724337
PT10889,산벗나무-10888,산벗나무,6.9,18,19.8,7.1,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713722256493,37.847265181169
PT10890,산벗나무-10889,산벗나무,6.3,13,14.3,6.3,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.71374548275,37.8473408987859
PT10891,산벗나무-10890,산벗나무,7.1,13,14.3,6.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713755702573,37.847411110458
PT10892,산벗나무-10891,산벗나무,4.2,12,13.2,7.1,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713765278905,37.8474851989374
PT10893,산벗나무-10892,산벗나무,6.3,20,22.0,5.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713758641814,37.8476217308894
PT10894,산벗나무-10893,산벗나무,6.0,12,13.2,7.1,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713755662687,37.8477016610257
PT10895,산벗나무-10894,산벗나무,6.0,13,14.3,5.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713763778929,37.8477656691764
PT10896,산벗나무-10895,산벗나무,6.3,17,18.7,6.3,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713771055256,37.847860403669
PT10897,산벗나무-10896,산벗나무,6.9,13,14.3,4.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713756715858,37.8479404932255
PT10898,산벗나무-10897,산벗나무,6.0,12,13.2,4.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713749152152,37.8480045054997
PT10899,산벗나무-10898,산벗나무,9.0,27,29.7,10.5,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713749136361,37.8482242633644
PT10900,산벗나무-10899,산벗나무,6.9,12,13.2,6.3,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713768321848,37.8482959323955
PT10901,산벗나무-10900,산벗나무,6.3,15,16.5,7.1,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.71377034582,37.8483643013286
PT10902,산벗나무-10901,산벗나무,7.1,17,18.7,4.9,0,N,N,N,N,0,3218030,1512,L,길어깨,7,0.0,0,,N,,127.713772541187,37.8484388853953
